
trade_id,timestamp,ticker,quantity,price,trader_id
645,2016-01-21 12:45:01,GOOG,28,738.19,101
646,2012-03-13 11:37:02,GOOG,69,300.68,101
647,2011-12-29 15:27:15,GOOG,94,323.07,103
648,2013-09-03 10:54:29,GOOG,73,442.6,102
649,2013-10-21 12:49:12,GOOG,42,513.49,105
650,2004-08-31 15:57:12,GOOG,84,49.71,105
651,2012-06-18 11:19:11,GOOG,92,288.42,103
652,2017-02-23 09:37:10,GOOG,28,829.21,105
653,2018-08-17 13:55:52,GOOG,47,1190.06,103
654,2007-11-20 14:24:51,GOOG,22,334.9,102
655,2010-07-26 10:17:41,GOOG,4,244.74,104
656,2008-12-30 14:04:05,GOOG,20,147.42,103
657,2010-09-07 09:55:22,GOOG,11,229.4,105
658,2008-07-01 09:56:04,GOOG,42,255.84,103
659,2007-07-10 14:56:07,GOOG,44,273.22,105
660,2018-09-05 12:06:13,GOOG,5,1220.46,102
661,2020-02-26 10:35:22,GOOG,56,1396.74,101
662,2007-07-18 12:09:16,GOOG,100,261.9,102
663,2006-09-25 11:45:44,GOOG,16,210.34,104
664,2018-12-10 14:06:55,GOOG,44,1019.97,104
665,2011-03-22 12:36:18,GOOG,34,292.25,105
666,2017-06-07 13:51:11,GOOG,17,1017.5,105
667,2016-07-11 15:30:47,GOOG,94,734.69,101
668,2004-09-30 09:46:12,GOOG,15,61.81,105
669,2005-01-05 11:59:12,GOOG,65,93.83,101
670,2014-12-29 13:49:30,GOOG,57,531.43,103
671,2014-04-01 12:23:50,GOOG,73,557.7,101
672,2009-03-05 10:45:11,GOOG,51,148.67,102
673,2014-03-26 12:22:36,GOOG,70,559.02,105
674,2009-06-15 15:23:41,GOOG,5,197.5,102
675,2020-02-04 15:04:47,GOOG,24,1498.24,102
676,2009-05-01 14:34:16,GOOG,72,197.6,102
677,2008-06-04 12:29:27,GOOG,12,274.79,105
678,2011-04-28 14:46:09,GOOG,21,254.89,103
679,2019-10-18 15:17:26,GOOG,61,1196.62,101
680,2006-04-25 09:39:16,GOOG,85,203.86,101
681,2016-11-15 13:46:50,GOOG,72,729.23,105
682,2017-01-20 13:47:30,GOOG,2,787.74,103
683,2006-04-27 15:18:54,GOOG,75,215.34,105
684,2010-12-29 15:35:48,GOOG,22,304.32,102
685,2017-05-30 15:21:29,GOOG,33,945.77,104
686,2015-02-05 13:44:15,GOOG,40,552.2,103
687,2014-07-29 14:27:23,GOOG,22,602.53,103
688,2012-10-04 10:01:11,GOOG,72,370.73,105
689,2005-03-15 09:32:37,GOOG,56,91.13,104
690,2009-08-31 10:21:42,GOOG,64,226.95,103
691,2020-03-18 09:42:52,GOOG,61,1142.26,102
692,2011-09-13 12:58:58,GOOG,48,254.95,103
693,2017-10-24 13:08:09,GOOG,78,922.16,103
694,2008-04-24 11:34:15,GOOG,58,272.76,101
695,2011-03-21 13:17:24,GOOG,75,272.98,101
696,2007-08-03 10:54:22,GOOG,70,245.79,104
697,2006-11-27 13:47:07,GOOG,19,244.02,102
698,2014-10-28 13:21:15,GOOG,45,526.78,101
699,2019-02-12 13:14:25,GOOG,2,1168.56,101
700,2011-12-05 14:21:00,GOOG,25,304.47,104
