
trade_id,timestamp,ticker,quantity,price,trader_id
374,1990-08-16 14:42:29,AAPL,71,1.07,104
375,2004-01-08 15:57:40,AAPL,59,1.46,103
376,2008-12-29 10:39:35,AAPL,8,10.92,101
377,2012-05-29 13:18:55,AAPL,82,69.18,105
378,1997-05-05 12:58:17,AAPL,91,0.52,104
379,1996-05-21 14:09:42,AAPL,94,0.84,105
380,1999-12-17 13:27:28,AAPL,51,3.1,104
381,2018-08-23 15:42:54,AAPL,84,209.73,104
382,2005-06-01 15:15:54,AAPL,93,4.78,105
383,1987-05-13 12:08:55,AAPL,9,1.14,103
384,2014-07-16 10:41:13,AAPL,89,85.77,102
385,1984-10-25 11:44:15,AAPL,55,0.35,105
386,2011-02-08 14:11:59,AAPL,13,43.78,101
387,1988-06-15 15:09:17,AAPL,80,1.33,103
388,2017-10-10 15:24:34,AAPL,9,153.57,105
389,2010-01-27 14:18:14,AAPL,90,25.16,102
390,1996-05-13 12:59:57,AAPL,78,0.8,101
391,1992-03-16 14:53:50,AAPL,7,1.87,105
392,2011-10-26 14:30:30,AAPL,89,49.79,104
393,2003-10-31 10:46:16,AAPL,46,1.43,103
394,2017-06-06 10:46:23,AAPL,74,149.57,101
395,1995-01-03 09:49:43,AAPL,95,1.17,102
396,2016-05-03 11:16:41,AAPL,48,89.75,102
397,1988-06-13 09:53:06,AAPL,23,1.28,105
398,2009-01-05 15:40:58,AAPL,61,11.87,105
399,2000-06-12 09:59:21,AAPL,34,2.75,102
400,2008-09-05 10:40:34,AAPL,63,20.75,101
