
trade_id,timestamp,ticker,quantity,price,trader_id
48,2003-01-15 11:04:59,NVDA,85,3.75,101
49,2011-03-17 10:35:00,NVDA,18,17.23,101
50,2016-07-01 11:02:11,NVDA,18,45.0,101
51,2010-04-29 11:49:32,NVDA,5,15.15,105
52,2002-01-15 10:01:46,NVDA,35,19.73,105
53,2011-01-04 15:05:58,NVDA,49,14.11,101
54,2005-05-31 11:01:09,NVDA,51,8.09,105
55,2001-05-23 12:27:59,NVDA,54,14.58,105
56,2000-10-20 10:10:26,NVDA,17,10.5,102
57,2016-11-22 12:20:01,NVDA,65,93.79,104
58,2001-01-30 11:15:21,NVDA,90,7.99,102
59,2016-08-10 15:54:22,NVDA,88,59.42,103
60,2003-11-17 15:30:05,NVDA,95,5.85,105
61,2013-09-20 14:33:20,NVDA,12,14.54,101
62,2008-11-20 10:45:44,NVDA,33,5.62,102
63,2003-06-16 09:42:56,NVDA,95,7.53,104
64,2014-03-18 12:24:52,NVDA,55,16.77,101
65,2010-02-08 11:29:06,NVDA,54,15.39,104
66,2000-10-02 10:09:39,NVDA,19,12.81,104
67,2003-04-23 12:50:36,NVDA,38,4.49,105
68,2018-01-18 10:50:34,NVDA,6,233.42,105
69,2011-06-27 09:30:28,NVDA,52,13.73,103
70,2014-12-04 14:04:58,NVDA,75,19.42,101
71,2007-07-27 14:34:05,NVDA,71,27.74,101
72,2012-07-11 12:00:12,NVDA,89,11.79,103
73,2003-01-13 15:11:31,NVDA,14,3.91,103
74,2020-02-28 10:20:29,NVDA,31,267.03,102
75,2017-04-12 10:14:32,NVDA,12,100.62,101
76,2008-06-23 10:01:08,NVDA,19,17.5,101
77,2001-06-18 10:15:55,NVDA,45,14.31,105
78,2013-05-08 12:37:55,NVDA,66,13.44,103
79,2006-07-20 12:50:37,NVDA,12,12.06,103
80,2000-09-15 14:01:42,NVDA,49,11.08,102
81,1999-07-08 13:59:07,NVDA,94,1.44,105
82,2001-08-27 15:41:01,NVDA,40,13.72,101
83,2015-05-07 11:33:26,NVDA,77,21.02,105
84,2013-10-11 11:57:51,NVDA,93,14.16,105
85,2018-10-23 13:06:42,NVDA,40,228.58,101
86,2012-09-06 14:29:53,NVDA,52,12.39,103
87,2008-10-27 11:09:26,NVDA,83,6.51,105
88,2018-07-13 14:03:34,NVDA,10,235.89,101
89,2002-09-05 12:44:35,NVDA,72,2.81,103
90,2017-05-31 10:27:26,NVDA,45,136.05,101
91,2004-03-26 11:54:56,NVDA,47,7.64,103
92,2011-07-07 12:43:51,NVDA,13,14.69,105
93,2019-01-23 11:13:26,NVDA,10,151.13,103
94,2001-01-30 12:28:41,NVDA,45,7.88,102
95,1999-06-23 10:02:30,NVDA,93,1.34,103
96,2018-01-31 10:33:54,NVDA,52,247.08,103
97,2004-05-25 14:22:41,NVDA,91,6.88,105
98,2019-03-14 09:51:04,NVDA,33,169.86,102
99,1999-08-27 09:51:43,NVDA,55,1.93,103
100,2014-06-13 12:10:06,NVDA,66,17.86,101
