
trade_id,timestamp,ticker,quantity,price,trader_id
138,2014-06-06 13:37:28,TSLA,11,207.55,101
139,2012-02-24 13:23:59,TSLA,64,33.67,101
140,2010-11-30 14:26:35,TSLA,23,33.73,101
141,2010-12-23 10:36:17,TSLA,49,29.0,104
142,2011-04-19 13:43:43,TSLA,72,24.31,101
143,2016-09-06 13:38:03,TSLA,29,198.74,101
144,2016-11-21 09:33:12,TSLA,22,189.49,103
145,2018-01-16 10:01:20,TSLA,77,352.11,104
146,2020-01-06 11:58:08,TSLA,93,468.8,102
147,2016-11-25 14:18:34,TSLA,18,197.02,103
148,2019-03-20 09:53:16,TSLA,69,287.14,105
149,2016-02-24 10:12:36,TSLA,80,187.79,103
150,2012-11-01 15:40:07,TSLA,21,28.61,105
151,2012-07-16 15:40:01,TSLA,35,35.3,102
152,2019-06-21 14:56:33,TSLA,78,218.43,104
153,2010-11-09 14:44:49,TSLA,24,25.66,101
154,2015-02-04 15:29:29,TSLA,2,209.68,101
155,2019-03-26 14:11:35,TSLA,78,270.53,105
156,2014-04-08 15:25:48,TSLA,94,216.78,102
157,2014-05-29 09:49:53,TSLA,53,219.91,103
158,2019-11-15 14:22:59,TSLA,59,338.14,103
159,2011-03-22 10:36:33,TSLA,56,21.33,103
160,2017-01-04 10:27:36,TSLA,22,216.15,104
161,2014-01-22 14:54:40,TSLA,96,178.87,103
162,2013-09-24 13:27:26,TSLA,59,190.96,105
163,2010-09-17 12:46:22,TSLA,87,19.81,101
164,2015-10-15 10:01:02,TSLA,56,229.8,102
165,2017-04-13 10:53:35,TSLA,20,308.61,102
166,2012-11-12 11:29:11,TSLA,5,32.13,103
167,2013-02-08 09:43:46,TSLA,27,37.63,105
168,2012-02-24 13:03:16,TSLA,5,35.13,105
169,2013-11-06 15:00:47,TSLA,60,147.18,105
170,2012-05-21 13:20:50,TSLA,29,29.07,103
171,2019-09-11 15:30:47,TSLA,55,243.84,101
172,2013-07-24 10:18:44,TSLA,74,124.17,104
173,2018-07-30 09:44:01,TSLA,78,299.28,101
174,2016-11-16 12:17:20,TSLA,28,193.12,103
175,2010-11-02 15:00:20,TSLA,16,21.33,103
176,2010-12-29 12:11:40,TSLA,78,27.7,105
177,2013-03-20 10:09:52,TSLA,51,36.15,104
178,2012-06-11 11:37:27,TSLA,1,29.14,103
179,2014-02-07 15:22:07,TSLA,96,183.7,102
180,2016-08-25 15:13:44,TSLA,12,216.8,101
181,2017-09-12 11:55:31,TSLA,64,357.17,103
182,2010-12-14 12:04:29,TSLA,46,29.1,103
183,2018-03-02 10:02:22,TSLA,50,335.33,105
184,2011-11-23 12:43:48,TSLA,90,32.9,104
185,2012-08-22 13:05:15,TSLA,73,29.31,102
186,2012-06-12 14:34:54,TSLA,61,30.84,102
187,2018-08-09 10:17:12,TSLA,58,351.58,101
188,2010-08-10 14:33:48,TSLA,96,19.45,105
189,2010-12-02 10:12:44,TSLA,7,33.5,101
190,2011-05-06 09:52:24,TSLA,12,26.67,101
191,2013-01-18 15:01:52,TSLA,23,34.38,104
192,2019-04-11 10:00:22,TSLA,19,279.3,101
193,2013-11-26 12:30:45,TSLA,40,121.16,104
194,2011-07-13 14:30:31,TSLA,63,29.72,104
195,2016-12-28 14:02:19,TSLA,84,215.6,105
196,2016-12-13 15:52:33,TSLA,96,195.84,102
197,2012-11-19 11:25:58,TSLA,73,33.83,101
198,2013-12-09 10:56:16,TSLA,76,140.52,103
199,2011-01-14 11:50:17,TSLA,75,26.57,105
200,2017-04-12 10:16:27,TSLA,47,297.66,101
